hex_id,geometry,pred_peak_month,pred_peak_share,area_weight_km2,wind_peak_month,wind_peak_share,wind_profile_metric,circular_peak_month_difference,signed_peak_month_shift,peak_month_share_difference,abs_peak_month_share_difference
1321,"POLYGON ((2992742.9734406783 1858975.9270304167, 2963875.8833770966 1858975.9270280849, 2949442.338346596 1883975.5603638187, 2963875.8833796754 1908975.193701854, 2992742.9734432083 1908975.1937041802, 3007176.51847371 1883975.5603684774, 2992742.9734406783 1858975.9270304167))",2,0.4638296752353671,2164.9999999792512,1,0.2770816234380184,frequency,1,1,0.1867480517973487,0.1867480517973487
1323,"POLYGON ((2992742.9734457666 1958974.4603786748, 2963875.883382282 1958974.4603763488, 2949442.3383518597 1983974.0937118146, 2963875.8833849155 2008973.7270495521, 2992742.973448347 2008973.7270518588, 3007176.5184787745 1983974.0937164424, 2992742.9734457666 1958974.4603786748))",2,0.2503800725793794,2164.9999999792512,2,0.2653697743182899,frequency,0,0,-0.01498970173891051,0.01498970173891051
1324,"POLYGON ((2992742.973448347 2008973.7270518588, 2963875.8833849155 2008973.7270495521, 2949442.338354527 2033973.3603858578, 2963875.8833875675 2058972.9937234295, 2992742.973450946 2058972.9937257192, 3007176.5184813393 2033973.3603904655, 2992742.973448347 2008973.7270518588))",2,0.2747002491570314,2165.000000022563,2,0.3359696940656516,frequency,0,0,-0.061269444908620185,0.061269444908620185
1325,"POLYGON ((2992742.973450946 2058972.9937257192, 2963875.8833875675 2058972.9937234295, 2949442.338357213 2083972.627058574, 2963875.883390232 2108972.260396955, 2992742.973453558 2108972.2603992294, 3007176.51848392 2083972.6270631473, 2992742.973450946 2058972.9937257192))",10,0.4612549604708071,2165.0000000225523,10,0.2239851700635094,frequency,0,0,0.2372697904072977,0.2372697904072977
1326,"POLYGON ((2992742.973453558 2108972.2603992294, 2963875.883390232 2108972.260396955, 2949442.338359909 2133971.893731926, 2963875.883392906 2158971.5270691086, 2992742.973456179 2158971.52707137, 3007176.518486509 2133971.893736462, 2992742.973453558 2108972.2603992294))",10,0.2752121753590313,2164.999999979261,2,0.2642845258523284,frequency,4,-4,0.010927649506702886,0.010927649506702886
1327,"POLYGON ((2992742.973456179 2158971.52707137, 2963875.883392906 2158971.5270691086, 2949442.338362612 2183971.1604039003, 2963875.8833955824 2208970.7937418744, 2992742.9734588023 2208970.7937441138, 3007176.5184891047 2183971.1604083963, 2992742.973456179 2158971.52707137))",2,0.2466302111582699,2165.0000000225523,2,0.2209795045013478,frequency,0,0,0.025650706656922123,0.025650706656922123
1328,"POLYGON ((2992742.9734588023 2208970.7937441138, 2963875.8833955824 2208970.7937418744, 2949442.338365316 2233970.42707647, 2963875.883398258 2258970.060413229, 2992742.973461422 2258970.0604154384, 3007176.5184917 2233970.427080921, 2992742.9734588023 2208970.7937441138))",10,0.3776858137371842,2164.999999979261,10,0.2159339382222723,frequency,0,0,0.16175187551491188,0.16175187551491188
1329,"POLYGON ((2992742.973461422 2258970.0604154384, 2963875.883398258 2258970.060413229, 2949442.338368016 2283969.693747624, 2963875.8834009273 2308969.327085154, 2992742.973464035 2308969.32708733, 3007176.5184942884 2283969.6937520183, 2992742.973461422 2258970.0604154384))",1,0.414802490834363,2165.0000000225523,1,0.311218945774507,frequency,0,0,0.10358354505985601,0.10358354505985601
1330,"POLYGON ((2992742.973464035 2308969.32708733, 2963875.8834009273 2308969.327085154, 2949442.338370707 2333968.9604193433, 2963875.8834035834 2358968.5937556266, 2992742.973466637 2358968.593757784, 3007176.51849687 2333968.9604236805, 2992742.973464035 2308969.32708733))",1,0.5328971154463379,2164.999999979261,12,0.3236019552446297,frequency,1,1,0.20929516020170819,0.20929516020170819
1331,"POLYGON ((2992742.973466637 2358968.593757784, 2963875.8834035834 2358968.5937556266, 2949442.3383733854 2383968.227089611, 2963875.883406225 2408967.860426649, 2992742.9734692224 2408967.8604287663, 3007176.5184994377 2383968.227093891, 2992742.973466637 2358968.593757784))",1,0.3181554254508385,2165.0000000225523,1,0.4281735901601299,frequency,0,0,-0.11001816470929138,0.11001816470929138
1404,"POLYGON ((3036043.6085254448 1633979.226996307, 3007176.5184616894 1633979.2269940728, 2992742.9734309604 1658978.8603312438, 3007176.5184639976 1683978.4936696757, 3036043.6085277116 1683978.4936719288, 3050477.153558432 1658978.8603357312, 3036043.6085254448 1633979.226996307))",12,0.572776164714571,2165.000000022563,12,0.2523659716506332,frequency,0,0,0.32041019306393786,0.32041019306393786
1406,"POLYGON ((3036043.6085300287 1733977.7603474087, 3007176.5184663604 1733977.7603451603, 2992742.973435729 1758977.3936811907, 3007176.5184687693 1783977.0270194695, 3036043.6085323934 1783977.027021734, 3050477.1535630217 1758977.3936857043, 3036043.6085300287 1733977.7603474087))",10,0.2661194682603013,2164.999999979252,2,0.2892078657474033,frequency,4,-4,-0.023088397487102008,0.023088397487102008
1407,"POLYGON ((3036043.6085323934 1783977.027021734, 3007176.5184687693 1783977.0270194695, 2992742.973438184 1808976.6603554122, 3007176.5184712224 1833976.293694591, 3036043.608534797 1833976.2936968482, 3050477.1535653826 1808976.6603599286, 3036043.6085323934 1783977.027021734))",10,0.5425588922359605,2165.000000022563,2,0.3522935678585566,frequency,4,-4,0.19026532437740395,0.19026532437740395
1409,"POLYGON ((3036043.6085372367 1883975.560370733, 3007176.51847371 1883975.5603684774, 2992742.9734432083 1908975.1937041802, 3007176.518476229 1933974.827043103, 3036043.608539706 1933974.8270453552, 3050477.153570211 1908975.1937086838, 3036043.6085372367 1883975.560370733))",10,0.2455333357310166,2165.000000022563,2,0.3653225356604969,frequency,4,-4,-0.11978919992948028,0.11978919992948028
1410,"POLYGON ((3036043.608539706 1933974.8270453552, 3007176.518476229 1933974.827043103, 2992742.9734457666 1958974.4603786748, 3007176.5184787745 1983974.0937164424, 3036043.6085421992 1983974.0937186813, 3050477.153572668 1958974.4603831621, 3036043.608539706 1933974.8270453552))",12,0.4999479808889323,2164.999999979252,2,0.2449452824154278,frequency,2,-2,0.2550026984735045,0.2550026984735045
1411,"POLYGON ((3036043.6085421992 1983974.0937186813, 3007176.5184787745 1983974.0937164424, 2992742.973448347 2008973.7270518588, 3007176.5184813393 2033973.3603904655, 3036043.6085447124 2033973.360392694, 3050477.1535751466 2008973.7270563282, 3036043.6085421992 1983974.0937186813))",12,0.4785798034653929,2165.000000022563,2,0.3024923465007076,frequency,2,-2,0.1760874569646853,0.1760874569646853
1412,"POLYGON ((3036043.6085447124 2033973.360392694, 3007176.5184813393 2033973.3603904655, 2992742.973450946 2058972.9937257192, 3007176.51848392 2083972.6270631473, 3036043.6085472405 2083972.6270653624, 3050477.15357764 2058972.9937301623, 3036043.6085447124 2033973.360392694))",10,0.2778342052800848,2164.999999979252,2,0.2023994822338826,frequency,4,-4,0.07543472304620219,0.07543472304620219
1415,"POLYGON ((3036043.608552317 2183971.160410571, 3007176.5184891047 2183971.1604083963, 2992742.9734588023 2208970.7937441138, 3007176.5184917 2233970.427080921, 3036043.608554857 2233970.427083069, 3050477.1535851713 2208970.7937484346, 3036043.608552317 2183971.160410571))",2,0.1704537716276269,2165.0000000225523,2,0.264574105298878,frequency,0,0,-0.09412033367125108,0.09412033367125108
1416,"POLYGON ((3036043.608554857 2233970.427083069, 3007176.5184917 2233970.427080921, 2992742.973461422 2258970.0604154384, 3007176.5184942884 2283969.6937520183, 3036043.6085573914 2283969.693754144, 3050477.153587681 2258970.0604197076, 3036043.608554857 2233970.427083069))",12,0.23986366486546,2164.999999979261,2,0.2779756684769584,frequency,2,-2,-0.03811200361149841,0.03811200361149841
1417,"POLYGON ((3036043.6085573914 2283969.693754144, 3007176.5184942884 2283969.6937520183, 2992742.973464035 2308969.32708733, 3007176.51849687 2333968.9604236805, 3036043.608559916 2333968.960425774, 3050477.153590183 2308969.3270915477, 3036043.6085573914 2283969.693754144))",1,0.2329580532129845,2165.0000000225523,2,0.3097076656466757,frequency,1,-1,-0.07674961243369119,0.07674961243369119
1418,"POLYGON ((3036043.608559916 2333968.960425774, 3007176.51849687 2333968.9604236805, 2992742.973466637 2358968.593757784, 3007176.5184994377 2383968.227093891, 3036043.6085624266 2383968.2270959476, 3050477.153592674 2358968.5937619396, 3036043.608559916 2333968.960425774))",1,0.1952515069089322,2164.999999979261,1,0.2305202383800385,frequency,0,0,-0.03526873147110629,0.03526873147110629
1419,"POLYGON ((3036043.6085624266 2383968.2270959476, 3007176.5184994377 2383968.227093891, 2992742.9734692224 2408967.8604287663, 3007176.518501984 2433967.493764618, 3036043.608564919 2433967.493766653, 3050477.1535951486 2408967.860432867, 3036043.6085624266 2383968.2270959476))",1,0.3622119322914693,2165.0000000225523,1,0.2838329523134881,frequency,0,0,0.07837897997798121,0.07837897997798121
1438,"POLYGON ((3036043.608602859 3333954.2937452085, 3007176.518540852 3333954.2937439783, 2992742.9735106695 3358953.92707357, 3007176.5185424713 3383953.560404284, 3036043.6086044367 3383953.560405473, 3050477.153634642 3358953.927075987, 3036043.608602859 3333954.2937452085))",2,0.783169186286997,2164.999999979261,2,0.2643899581087557,frequency,0,0,0.5187792281782413,0.5187792281782413
1491,"POLYGON ((3079344.243618965 1608979.5936622112, 3050477.1535562146 1608979.593660056, 3036043.6085254448 1633979.226996307, 3050477.153558432 1658978.8603357312, 3079344.2436211393 1658978.8603378988, 3093777.7886519046 1633979.2270006356, 3079344.243618965 1608979.5936622112))",12,0.3173435937076495,2164.9999999725514,2,0.1934796626490965,frequency,2,-2,0.12386393105855298,0.12386393105855298
1494,"POLYGON ((3079344.243625638 1758977.3936878843, 3050477.1535630217 1758977.3936857043, 3036043.6085323934 1783977.027021734, 3050477.1535653826 1808976.6603599286, 3079344.243627952 1808976.6603621098, 3093777.7886585807 1783977.0270260999, 3079344.243625638 1758977.3936878843))",12,0.202627198183722,2164.9999999292404,2,0.3381600779269524,frequency,2,-2,-0.13553287974323042,0.13553287974323042
1495,"POLYGON ((3079344.243627952 1808976.6603621098, 3050477.1535653826 1808976.6603599286, 3036043.608534797 1833976.2936968482, 3050477.1535677817 1858975.9270349338, 3079344.2436303007 1858975.92703711, 3093777.7886608876 1833976.293701213, 3079344.243627952 1808976.6603621098))",11,0.749993994771418,2164.9999999725514,2,0.2661122574481374,frequency,3,-3,0.48388173732328066,0.48388173732328066
1496,"POLYGON ((3079344.2436303007 1858975.92703711, 3050477.1535677817 1858975.9270349338, 3036043.6085372367 1883975.560370733, 3050477.153570211 1908975.1937086838, 3079344.2436326807 1908975.1937108599, 3093777.788663229 1883975.560375096, 3079344.2436303007 1858975.92703711))",12,0.3915883297482986,2164.9999999292404,2,0.2895237231603676,frequency,2,-2,0.10206460658793098,0.10206460658793098
1497,"POLYGON ((3079344.2436326807 1908975.1937108599, 3050477.153570211 1908975.1937086838, 3036043.608539706 1933974.8270453552, 3050477.153572668 1958974.4603831621, 3079344.2436350863 1958974.4603853293, 3093777.7886655964 1933974.8270497017, 3079344.2436326807 1908975.1937108599))",1,0.1896811747534408,2164.9999999725514,2,0.2660724777179144,frequency,1,-1,-0.07639130296447363,0.07639130296447363
1498,"POLYGON ((3079344.2436350863 1958974.4603853293, 3050477.153572668 1958974.4603831621, 3036043.6085421992 1983974.0937186813, 3050477.1535751466 2008973.7270563282, 3079344.2436375124 2008973.727058485, 3093777.788667987 1983974.0937230096, 3079344.2436350863 1958974.4603853293))",1,0.1957714914043828,2164.9999999292404,2,0.2128000983769306,frequency,1,-1,-0.017028606972547794,0.017028606972547794
1499,"POLYGON ((3079344.2436375124 2008973.727058485, 3050477.1535751466 2008973.7270563282, 3036043.6085447124 2033973.360392694, 3050477.15357764 2058972.9937301623, 3079344.2436399534 2058972.9937323038, 3093777.7886703936 2033973.3603969913, 3079344.2436375124 2008973.727058485))",2,0.2152310221878915,2164.9999999725514,2,0.2883177794270782,frequency,0,0,-0.0730867572391867,0.0730867572391867
1503,"POLYGON ((3079344.243647321 2208970.793750517, 3050477.1535851713 2208970.7937484346, 3036043.608554857 2233970.427083069, 3050477.153587681 2258970.0604197076, 3079344.243649777 2258970.060421775, 3093777.7886801036 2233970.427087219, 3079344.243647321 2208970.793750517))",9,0.258244116574513,2164.9999999292504,2,0.2880444956683936,frequency,5,-5,-0.029800379093880558,0.029800379093880558
1504,"POLYGON ((3079344.243649777 2258970.060421775, 3050477.153587681 2258970.0604197076, 3036043.6085573914 2283969.693754144, 3050477.153590183 2308969.3270915477, 3079344.2436522236 2308969.327093587, 3093777.788682527 2283969.693758241, 3079344.243649777 2258970.060421775))",3,0.2615600960225801,2164.999999972541,2,0.226703471291505,frequency,1,1,0.03485662473107512,0.03485662473107512
1505,"POLYGON ((3079344.2436522236 2308969.327093587, 3050477.153590183 2308969.3270915477, 3036043.608559916 2333968.960425774, 3050477.153592674 2358968.5937619396, 3079344.243654658 2358968.5937639466, 3093777.788684941 2333968.9604298174, 3079344.2436522236 2308969.327093587))",5,0.1706157255302268,2164.9999999292504,10,0.3065263091343038,frequency,5,-5,-0.13591058360407698,0.13591058360407698
1506,"POLYGON ((3079344.243654658 2358968.5937639466, 3050477.153592674 2358968.5937619396, 3036043.6085624266 2383968.2270959476, 3050477.1535951486 2408967.860432867, 3079344.243657076 2408967.8604348386, 3093777.78868734 2383968.227099931, 3079344.243654658 2358968.5937639466))",1,0.3991648664950439,2164.999999972541,12,0.2790851624926696,frequency,1,1,0.12007970400237428,0.12007970400237428
1526,"POLYGON ((3079344.243695598 3358953.9270771425, 3050477.153634642 3358953.927075987, 3036043.6086044367 3383953.560405473, 3050477.153636166 3408953.1937360005, 3079344.2436970817 3408953.1937371134, 3093777.788727311 3383953.560407745, 3079344.243695598 3358953.9270771425))",2,0.4103587289567985,2164.9999999292304,1,0.2603231833487664,frequency,1,1,0.15003554560803206,0.15003554560803206
1579,"POLYGON ((3122644.8787156083 1633979.2270027262, 3093777.7886519046 1633979.2270006356, 3079344.2436211393 1658978.8603378988, 3093777.7886540834 1683978.4936762757, 3122644.878717743 1683978.4936783756, 3137078.423748504 1658978.860342094, 3122644.8787156083 1633979.2270027262))",9,0.3368455183439521,2165.000000022563,2,0.3069465467612191,frequency,5,-5,0.029898971582733025,0.029898971582733025
1581,"POLYGON ((3122644.8787199236 1733977.7603538777, 3093777.7886563106 1733977.7603517743, 3079344.243625638 1758977.3936878843, 3093777.7886585807 1783977.0270260999, 3122644.878722146 1783977.027028207, 3137078.4237528173 1758977.3936921011, 3122644.8787199236 1733977.7603538777))",2,0.4298840124726807,2164.999999979252,10,0.2587876958080276,frequency,4,4,0.17109631666465314,0.17109631666465314
1582,"POLYGON ((3122644.878722146 1783977.027028207, 3093777.7886585807 1783977.0270260999, 3079344.243627952 1808976.6603621098, 3093777.7886608876 1833976.293701213, 3122644.878724405 1833976.293703325, 3137078.423755034 1808976.6603663254, 3122644.878722146 1783977.027028207))",2,0.2755341538888839,2165.000000022563,2,0.3378643492891961,frequency,0,0,-0.062330195400312205,0.062330195400312205
1583,"POLYGON ((3122644.878724405 1833976.293703325, 3093777.7886608876 1833976.293701213, 3079344.2436303007 1858975.92703711, 3093777.788663229 1883975.560375096, 3122644.878726695 1883975.5603772, 3137078.423757285 1858975.9270413294, 3122644.878724405 1833976.293703325))",12,0.3273548328431742,2164.999999979252,1,0.2399361777414472,frequency,1,-1,0.08741865510172697,0.08741865510172697
1584,"POLYGON ((3122644.878726695 1883975.5603772, 3093777.788663229 1883975.560375096, 3079344.2436326807 1908975.1937108599, 3093777.7886655964 1933974.8270497017, 3122644.878729011 1933974.8270517942, 3137078.423759564 1908975.1937150653, 3122644.878726695 1883975.5603772))",12,0.2190418388710661,2165.000000022563,2,0.3026834089390082,frequency,2,-2,-0.0836415700679421,0.0836415700679421
1585,"POLYGON ((3122644.878729011 1933974.8270517942, 3093777.7886655964 1933974.8270497017, 3079344.2436350863 1958974.4603853293, 3093777.788667987 1983974.0937230096, 3122644.8787313495 1983974.093725097, 3137078.423761865 1958974.4603895138, 3122644.878729011 1933974.8270517942))",11,0.5704947983172513,2164.999999979252,10,0.2436275926181831,frequency,1,1,0.32686720569906813,0.32686720569906813
1586,"POLYGON ((3122644.8787313495 1983974.093725097, 3093777.788667987 1983974.0937230096, 3079344.2436375124 2008973.727058485, 3093777.7886703936 2033973.3603969913, 3122644.8787337043 2033973.360399072, 3137078.423764186 2008973.7270626512, 3122644.8787313495 1983974.093725097))",10,0.2207090372210293,2165.000000022563,11,0.2030365443270194,frequency,1,-1,0.017672492894009906,0.017672492894009906
